lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-196379.75,-7.553658755055214,-127.62488670375954,100,20,1,0,0.949099063873291,1.046523094177246,0,EIG-0|50|20|10|5|1,0,0.8497159481048584
-169907.565418342,-7.287998952603341,-261.0817778530674,100,50,1,0,5.972185134887695,7.1097190380096436,0,EIG-0|50|20|10|5|1,0,
-136811.53503344703,-7.496135909852983,-7.496135909852983,100,1,1,0,10.517001867294312,17.72473406791687,0,EIG-0|50|20|10|5|1,0,
-135772.27955207904,-7.266273684165308,-124.94458191444524,100,20,1,0,1.4192907810211182,19.238462924957275,0,EIG-0|50|20|10|5|1,0,
-123759.7772439076,-7.460044041420104,-123.3232011506255,100,20,1,0,7.758078098297119,27.09105110168457,0,EIG-0|50|20|10|5|1,0,
-114228.27893461348,-7.386516217400138,-253.46531206189715,100,50,1,0,7.320770978927612,34.50265192985535,0,EIG-0|50|20|10|5|1,0,
-100395.26679992495,-7.253562703179564,-7.253562703179564,100,1,1,0,11.269979000091553,45.863389015197754,0,EIG-0|50|20|10|5|1,0,
-99871.78801055098,-7.132384911830701,-7.132384911830701,100,1,1,0,1.5652918815612793,47.520628929138184,0,EIG-0|50|20|10|5|1,0,
-99456.74348168811,-7.060756066818256,-374.47551788343935,100,122,1,0,1.4773688316345215,49.08956599235535,0,EIG-0|50|20|10|5|1,0,
-85480.1989202626,-7.089138371792806,-7.089138371792806,100,1,1,0,17.241499185562134,66.4227089881897,0,EIG-0|50|20|10|5|1,0,
-85114.7927946368,-7.025589946454501,-371.5994264862078,100,123,1,0,1.8906419277191162,68.41143608093262,0,EIG-0|50|20|10|5|1,0,
-74536.53097101062,-7.272284864484634,-7.272284864484634,100,1,1,0,26.139764070510864,94.64779901504517,0,EIG-0|50|20|10|5|1,0,
-74263.63800689956,-7.021879170960263,-119.61672921047692,100,20,1,0,3.033892869949341,97.78456497192383,0,EIG-0|50|20|10|5|1,0,
-71249.4930221389,-6.900870421812671,-243.3596574441012,100,50,1,0,13.729000091552734,111.60864686965942,0,EIG-0|50|20|10|5|1,0,
-66654.18444503401,-6.7900147698128,-62.471624028878615,100,10,1,0,18.514164924621582,130.2203562259674,0,EIG-0|50|20|10|5|1,0,
-65465.767048603826,-6.814237820257537,-6.814237820257537,100,1,1,0,9.56701397895813,139.88064217567444,0,EIG-0|50|20|10|5|1,0,
-65328.42283359155,-6.667712028300939,-32.388467474487854,100,5,1,0,3.327481985092163,143.29951691627502,0,EIG-0|50|20|10|5|1,0,
-64764.041930187945,-6.622989132669325,-61.37984463198413,100,10,1,0,7.80413818359375,151.19680619239807,0,EIG-0|50|20|10|5|1,0,
-63836.85207182639,-6.623411793807497,-346.6192157689801,100,121,1,0,9.961019039154053,161.25519514083862,0,EIG-0|50|20|10|5|1,0,
-60345.905943445636,-6.544286394584014,-6.544286394584014,100,1,1,0,22.773863077163696,184.12107396125793,0,EIG-0|50|20|10|5|1,0,
-60242.050704471265,-6.623203413357092,-31.443670366917825,100,5,1,0,4.233954191207886,188.45028519630432,0,EIG-0|50|20|10|5|1,0,
-59837.815568204576,-6.5580080726424965,-6.5580080726424965,100,1,1,0,7.607316970825195,196.15966320037842,0,EIG-0|50|20|10|5|1,0,
-59750.90449913079,-6.478989606443779,-334.2401948313979,100,119,1,0,4.887873888015747,201.149188041687,0,EIG-0|50|20|10|5|1,0,
-57287.427333329484,-6.343035117419662,-30.314435955773124,100,5,1,0,27.15276598930359,228.40708303451538,0,EIG-0|50|20|10|5|1,0,
-56969.444597670095,-6.301074780162172,-318.85967904672805,100,120,1,0,8.917788982391357,237.4281871318817,0,EIG-0|50|20|10|5|1,0,
-55117.46291179315,-6.115618832461155,-103.01804279543244,100,20,1,0,24.151787996292114,261.6807429790497,0,EIG-0|50|20|10|5|1,0,
-54465.38551832908,-6.031891111845569,-28.433033808244808,100,5,1,0,17.948617935180664,279.72896909713745,0,EIG-0|50|20|10|5|1,0,
-54266.02663589594,-5.87378050817119,-295.4173159054389,100,119,1,0,9.465256929397583,289.2926049232483,0,EIG-0|50|20|10|5|1,0,
-53207.5076411256,-6.426587898645793,-6.426587898645793,100,1,1,0,24.356319904327393,313.74289107322693,0,EIG-0|50|20|10|5|1,0,
-53172.398153847935,-5.686643693528369,-52.210919610817065,100,10,1,0,3.1553549766540527,316.9997470378876,0,EIG-0|50|20|10|5|1,0,
-52927.43195862046,-5.751294410283193,-51.29755379987458,100,10,1,0,14.539777994155884,331.63291120529175,0,EIG-0|50|20|10|5|1,0,
-52710.40074157872,-5.831543922971648,-96.05657766048807,100,20,1,0,12.691118955612183,344.42099618911743,0,EIG-0|50|20|10|5|1,0,
-52356.489412707626,-5.724862993468524,-27.239247242521355,100,5,1,0,18.92578387260437,363.44135093688965,0,EIG-0|50|20|10|5|1,0,
-52252.49903062405,-5.887328816831252,-276.0018553546908,100,118,1,0,10.497289896011353,374.0307340621948,0,EIG-0|50|20|10|5|1,0,
-51620.98631007661,-5.547699376529357,-26.07234423095003,100,5,1,0,31.58678913116455,405.71152997016907,0,EIG-0|50|20|10|5|1,0,
-51526.21127655458,-5.426306231806235,-262.9041153596094,100,116,1,0,8.03944706916809,413.8425500392914,0,EIG-0|50|20|10|5|1,0,
